2053,Mazar I Sharif Airport,Mazar-i-sharif,Afghanistan,MZR,OAMS,36.70690155029297,67.20970153808594,1284,4.5,U,Asia/Kabul,airport,OurAirports
2054,Shindand Airport,Shindand,Afghanistan,OAH,OASD,33.3913002,62.26100159,3773,4.5,U,Asia/Kabul,airport,OurAirports
2055,Sheberghan Airport,Sheberghan,Afghanistan,\N,OASG,36.75080108642578,65.91320037841797,1053,4.5,U,Asia/Kabul,airport,OurAirports
2056,Konduz Airport,Kunduz,Afghanistan,UND,OAUZ,36.66510009765625,68.91079711914062,1457,4.5,U,Asia/Kabul,airport,OurAirports
2057,Bahrain International Airport,Bahrain,Bahrain,BAH,OBBI,26.27079963684082,50.63359832763672,6,3,U,Asia/Bahrain,airport,OurAirports
2058,Sheik Isa Air Base,Bahrain,Bahrain,\N,OBBS,25.918399810791016,50.590599060058594,136,3,U,Asia/Bahrain,airport,OurAirports
2059,Abha Regional Airport,Abha,Saudi Arabia,AHB,OEAB,18.240400314299997,42.65660095210001,6858,3,U,Asia/Riyadh,airport,OurAirports
2060,Al Ahsa Airport,Al-ahsa,Saudi Arabia,HOF,OEAH,25.28529930114746,49.485198974609375,588,3,U,Asia/Riyadh,airport,OurAirports
2061,Al Baha Airport,El-baha,Saudi Arabia,ABT,OEBA,20.29610062,41.63430023,5486,3,U,Asia/Riyadh,airport,OurAirports
2062,Bisha Airport,Bisha,Saudi Arabia,BHH,OEBH,19.984399795532227,42.62089920043945,3887,3,U,Asia/Riyadh,airport,OurAirports
2063,Abqaiq Airport,Abqaiq,Saudi Arabia,\N,OEBQ,25.911300659179688,49.59120178222656,229,3,U,Asia/Riyadh,airport,OurAirports
2064,King Fahd International Airport,Dammam,Saudi Arabia,DMM,OEDF,26.471200942993164,49.79790115356445,72,3,U,Asia/Riyadh,airport,OurAirports
2065,King Abdulaziz Air Base,Dhahran,Saudi Arabia,DHA,OEDR,26.265399932900003,50.152000427199994,84,3,U,Asia/Riyadh,airport,OurAirports
2066,Jizan Regional Airport,Gizan,Saudi Arabia,GIZ,OEGN,16.901100158691406,42.58580017089844,20,3,U,Asia/Riyadh,airport,OurAirports
2067,Gassim Airport,Gassim,Saudi Arabia,ELQ,OEGS,26.302799224853516,43.77439880371094,2126,3,U,Asia/Riyadh,airport,OurAirports
2068,Gurayat Domestic Airport,Guriat,Saudi Arabia,URY,OEGT,31.412413,37.278898,1672,3,U,Asia/Riyadh,airport,OurAirports
2069,Ha'il Airport,Hail,Saudi Arabia,HAS,OEHL,27.437901,41.686298,3331,3,U,Asia/Riyadh,airport,OurAirports
2070,Jubail Airport,Jubail,Saudi Arabia,QJB,OEJB,27.038999557495117,49.40510177612305,26,3,U,Asia/Riyadh,airport,OurAirports
2071,King Faisal Naval Base,Jeddah,Saudi Arabia,\N,OEJF,21.348100662231445,39.17300033569336,7,3,U,Asia/Riyadh,airport,OurAirports
2072,King Abdulaziz International Airport,Jeddah,Saudi Arabia,JED,OEJN,21.6796,39.156502,48,3,U,Asia/Riyadh,airport,OurAirports
2073,King Khaled Military City Airport,King Khalid Mil.city,Saudi Arabia,KMC,OEKK,27.9009,45.528198,1352,3,U,Asia/Riyadh,airport,OurAirports
2074,Prince Mohammad Bin Abdulaziz Airport,Madinah,Saudi Arabia,MED,OEMA,24.5534,39.705101,2151,3,U,Asia/Riyadh,airport,OurAirports
2075,Nejran Airport,Nejran,Saudi Arabia,EAM,OENG,17.611400604248047,44.4192009,3982,3,U,Asia/Riyadh,airport,OurAirports
2076,Al Qaisumah/Hafr Al Batin Airport,Hafr Al-batin,Saudi Arabia,AQI,OEPA,28.335199,46.125099,1174,3,U,Asia/Riyadh,airport,OurAirports
2077,Pump Station 3 Airport,Petroline 3,Saudi Arabia,\N,OEPC,25.17449951171875,47.488399505615234,1740,3,U,Asia/Riyadh,airport,OurAirports
2078,Pump Station 6 Airport,Petroline 6,Saudi Arabia,\N,OEPF,24.71030044555664,44.964500427246094,2530,3,U,Asia/Riyadh,airport,OurAirports
2079,Pump Station 10 Airport,Petroline 10,Saudi Arabia,\N,OEPJ,24.1072998,41.0359993,2840,3,U,Asia/Riyadh,airport,OurAirports
2080,Rabigh Airport,Rabigh,Saudi Arabia,\N,OERB,22.702600479125977,39.069801330566406,22,3,U,Asia/Riyadh,airport,OurAirports
2081,Rafha Domestic Airport,Rafha,Saudi Arabia,RAH,OERF,29.626399993896484,43.49060059,1474,3,U,Asia/Riyadh,airport,OurAirports
2082,King Khaled International Airport,Riyadh,Saudi Arabia,RUH,OERK,24.957599639892578,46.69879913330078,2049,3,U,Asia/Riyadh,airport,OurAirports
2083,Ras Mishab Airport,Rash Mishab,Saudi Arabia,\N,OERM,28.079599380493164,48.611000061035156,13,3,U,Asia/Riyadh,airport,OurAirports
2084,Arar Domestic Airport,Arar,Saudi Arabia,RAE,OERR,30.906600952148438,41.13819885253906,1813,3,U,Asia/Riyadh,airport,OurAirports
2085,Ras Tanura Airport,Ras Tanura,Saudi Arabia,\N,OERT,26.723100662231445,50.030799865722656,6,3,U,Asia/Riyadh,airport,OurAirports
2086,Sharurah Airport,Sharurah,Saudi Arabia,SHW,OESH,17.466899871826172,47.12139892578125,2363,3,U,Asia/Riyadh,airport,OurAirports
2088,Sulayel Airport,Sulayel,Saudi Arabia,SLF,OESL,20.46470069885254,45.619598388671875,2021,3,U,Asia/Riyadh,airport,OurAirports
2089,Tabuk Airport,Tabuk,Saudi Arabia,TUU,OETB,28.3654,36.6189,2551,3,U,Asia/Riyadh,airport,OurAirports
2090,Ta’if Regional Airport,Taif,Saudi Arabia,TIF,OETF,21.483001,40.543442,4848,3,U,Asia/Riyadh,airport,OurAirports
2091,Thumamah Airport,Thumamah,Saudi Arabia,\N,OETH,25.21299934387207,46.64099884033203,1870,3,U,Asia/Riyadh,airport,OurAirports
2092,Ras Tanajib Airport,Ras Tanajib,Saudi Arabia,\N,OETN,27.867799758911133,48.769100189208984,30,3,U,Asia/Riyadh,airport,OurAirports
2093,Turaif Domestic Airport,Turaif,Saudi Arabia,TUI,OETR,31.692188,38.731544,2803,3,U,Asia/Riyadh,airport,OurAirports
2095,Al Wajh Domestic Airport,Wejh,Saudi Arabia,EJH,OEWJ,26.19860076904297,36.47639846801758,66,3,U,Asia/Riyadh,airport,OurAirports
2096,Prince Abdulmohsin Bin Abdulaziz Airport,Yenbo,Saudi Arabia,YNB,OEYN,24.144199,38.0634,26,3,U,Asia/Riyadh,airport,OurAirports
2097,Abadan Airport,Abadan,Iran,ABD,OIAA,30.37109947,48.22829819,10,3.5,E,Asia/Tehran,airport,OurAirports
2098,Dezful Airport,Dezful,Iran,DEF,OIAD,32.434399,48.397598,474,3.5,E,Asia/Tehran,airport,OurAirports
2099,Aghajari Airport,Aghajari,Iran,AKW,OIAG,30.7444,49.6772,88,3.5,E,Asia/Tehran,airport,OurAirports
2100,Gachsaran Airport,Gachsaran,Iran,GCH,OIAH,30.33760071,50.82799912,2414,3.5,E,Asia/Tehran,airport,OurAirports
2101,Shahid Asyaee Airport,Masjed Soleiman,Iran,\N,OIAI,32.00239944458008,49.27040100097656,1206,3.5,E,Asia/Tehran,airport,OurAirports
2102,Omidiyeh Airport,Omidyeh,Iran,OMI,OIAJ,30.83519936,49.53490067,85,3.5,E,Asia/Tehran,airport,OurAirports
2103,Mahshahr Airport,Bandar Mahshahr,Iran,MRX,OIAM,30.55620002746582,49.15190124511719,8,3.5,E,Asia/Tehran,airport,OurAirports
2104,Ahwaz Airport,Ahwaz,Iran,AWZ,OIAW,31.337400436399996,48.76200104,66,3.5,E,Asia/Tehran,airport,OurAirports
2105,Abu Musa Island Airport,Abumusa I.,Iran,AEU,OIBA,25.8757,55.033001,23,3.5,E,Asia/Tehran,airport,OurAirports
2106,Bushehr Airport,Bushehr,Iran,BUZ,OIBB,28.94479942,50.83459854,68,3.5,E,Asia/Tehran,airport,OurAirports
2107,Bastak Airport,Bastak,Iran,\N,OIBH,27.21269989013672,54.318599700927734,1350,3.5,E,Asia/Tehran,airport,OurAirports
2108,Asaloyeh Airport,Golbandi,Iran,\N,OIBI,27.4814,52.615501,15,3.5,E,Asia/Tehran,airport,OurAirports
2109,Kish International Airport,Kish Island,Iran,KIH,OIBK,26.52619934,53.980201721200004,101,3.5,E,Asia/Tehran,airport,OurAirports
2110,Bandar Lengeh Airport,Bandar Lengeh,Iran,BDH,OIBL,26.53199959,54.82479858,67,3.5,E,Asia/Tehran,airport,OurAirports
2111,Khark Island Airport,Khark Island,Iran,KHK,OIBQ,29.260299682617188,50.32389831542969,17,3.5,E,Asia/Tehran,airport,OurAirports
2112,Sirri Island Airport,Siri Island,Iran,SXI,OIBS,25.908899307250977,54.539398193359375,43,3.5,E,Asia/Tehran,airport,OurAirports
2113,Lavan Island Airport,Lavan Island,Iran,LVP,OIBV,26.810300827026367,53.356300354003906,76,3.5,E,Asia/Tehran,airport,OurAirports
2114,Shahid Ashrafi Esfahani Airport,Bakhtaran,Iran,KSH,OICC,34.34590149,47.15810013,4307,3.5,E,Asia/Tehran,airport,OurAirports
2117,Sanandaj Airport,Sanandaj,Iran,SDG,OICS,35.24589920043945,47.00920104980469,4522,3.5,E,Asia/Tehran,airport,OurAirports
2118,Hesa Airport,Daran,Iran,IFH,OIFE,32.92890167236328,51.561100006103516,5256,3.5,E,Asia/Tehran,airport,OurAirports
2119,Shahid Vatan Pour Air Base,Esfahan,Iran,\N,OIFH,32.56700134277344,51.69160079956055,5310,3.5,E,Asia/Tehran,airport,OurAirports
2120,Kashan Airport,Kashan,Iran,KKS,OIFK,33.895302,51.577,3465,3.5,E,Asia/Tehran,airport,OurAirports
2121,Esfahan Shahid Beheshti International Airport,Esfahan,Iran,IFN,OIFM,32.75080108642578,51.86130142211914,5059,3.5,E,Asia/Tehran,airport,OurAirports
2122,Badr Air Base,Sepah,Iran,\N,OIFP,32.62110137939453,51.696998596191406,5242,3.5,E,Asia/Tehran,airport,OurAirports
2123,Sardar-e-Jangal Airport,Rasht,Iran,RAS,OIGG,37.323333,49.617778,-40,3.5,E,Asia/Tehran,airport,OurAirports
2125,Arak Airport,Arak,Iran,AJK,OIHR,34.138099670410156,49.84730148,5440,3.5,E,Asia/Tehran,airport,OurAirports
2126,Ghazvin Azadi Airport,Abe-ali,Iran,\N,OIIA,35.95209884643555,50.450801849365234,3769,3.5,E,Asia/Tehran,airport,OurAirports
2127,Kushke Nosrat Airport,Kushke Nosrat,Iran,\N,OIIC,34.98400115966797,50.80619812011719,3008,3.5,E,Asia/Tehran,airport,OurAirports
2128,Doshan Tappeh Air Base,Teheran,Iran,\N,OIID,35.702999114990234,51.475101470947266,4046,3.5,E,Asia/Tehran,airport,OurAirports
2130,Ghale Morghi Airport,Teheran,Iran,\N,OIIG,35.644798278808594,51.380699157714844,3627,3.5,E,Asia/Tehran,airport,OurAirports
2131,Mehrabad International Airport,Teheran,Iran,THR,OIII,35.68920135498047,51.31340026855469,3962,3.5,E,Asia/Tehran,airport,OurAirports
2132,Qazvin Airport,Ghazvin,Iran,GZW,OIIK,36.240101,50.0471,4184,3.5,E,Asia/Tehran,airport,OurAirports
2133,Naja Airport,Khoram Dareh,Iran,\N,OIIM,35.77629852294922,50.88100051879883,4040,3.5,E,Asia/Tehran,airport,OurAirports
2134,Bandar Abbas International Airport,Bandar Abbas,Iran,BND,OIKB,27.218299865722656,56.37779998779297,22,3.5,E,Asia/Tehran,airport,OurAirports
2135,Jiroft Airport,Jiroft,Iran,JYR,OIKJ,28.726900100699996,57.67029953,2663,3.5,E,Asia/Tehran,airport,OurAirports
2136,Kerman Airport,Kerman,Iran,KER,OIKK,30.274400711099997,56.9510994,5741,3.5,E,Asia/Tehran,airport,OurAirports
2138,Havadarya Airport,Bandar Abbas,Iran,HDR,OIKP,27.158300399780273,56.17250061035156,19,3.5,E,Asia/Tehran,airport,OurAirports
2139,Dayrestan Airport,Gheshm I.,Iran,\N,OIKQ,26.754600524902344,55.902400970458984,45,3.5,E,Asia/Tehran,airport,OurAirports
2141,Sirjan Airport,Sirjan,Iran,SYJ,OIKY,29.550899505615234,55.672698974609375,5846,3.5,E,Asia/Tehran,airport,OurAirports
2142,Birjand Airport,Birjand,Iran,XBJ,OIMB,32.898101806640625,59.26610184,4952,3.5,E,Asia/Tehran,airport,OurAirports
2143,Sarakhs Airport,Sarakhs,Iran,CKT,OIMC,36.50120162963867,61.06489944458008,945,3.5,E,Asia/Tehran,airport,OurAirports
2144,Shahroud Airport,Emam Shahr,Iran,RUD,OIMJ,36.4253006,55.104198455799995,4215,3.5,E,Asia/Tehran,airport,OurAirports
2147,Tabas Airport,Tabas,Iran,TCX,OIMT,33.6678009,56.8927002,2312,3.5,E,Asia/Tehran,airport,OurAirports
2148,Kalaleh Airport,Kalaleh,Iran,KLM,OINE,37.38330078,55.45199966,425,3.5,E,Asia/Tehran,airport,OurAirports
2151,Ramsar Airport,Ramsar,Iran,RZR,OINR,36.90990067,50.67959976196289,-70,3.5,E,Asia/Tehran,airport,OurAirports
2153,Fasa Airport,Fasa,Iran,FAZ,OISF,28.891799926757812,53.72330093383789,4261,3.5,E,Asia/Tehran,airport,OurAirports
2154,Jahrom Airport,Jahrom,Iran,JAR,OISJ,28.586700439499996,53.57910156,3358,3.5,E,Asia/Tehran,airport,OurAirports
2156,Lamerd Airport,Lamerd,Iran,LFM,OISR,27.37269974,53.18880081179999,1337,3.5,E,Asia/Tehran,airport,OurAirports
2157,Shiraz Shahid Dastghaib International Airport,Shiraz,Iran,SYZ,OISS,29.539199829101562,52.58980178833008,4920,3.5,E,Asia/Tehran,airport,OurAirports
2158,Khoy Airport,Khoy,Iran,KHY,OITK,38.42750168,44.97359848022461,3981,3.5,E,Asia/Tehran,airport,OurAirports
2162,Tabriz International Airport,Tabriz,Iran,TBZ,OITT,38.13389969,46.23500061035156,4459,3.5,E,Asia/Tehran,airport,OurAirports
2163,Zanjan Airport,Zanjan,Iran,JWN,OITZ,36.77370071,48.3594017,5382,3.5,E,Asia/Tehran,airport,OurAirports
2164,Shahid Sadooghi Airport,Yazd,Iran,AZD,OIYY,31.9048996,54.2765007,4054,3.5,E,Asia/Tehran,airport,OurAirports
2165,Zabol Airport,Zabol,Iran,ACZ,OIZB,31.09830093383789,61.54389953613281,1628,3.5,E,Asia/Tehran,airport,OurAirports
2166,Konarak Airport,Chah Bahar,Iran,ZBR,OIZC,25.443300247199996,60.38209915,43,3.5,E,Asia/Tehran,airport,OurAirports
2167,Zahedan International Airport,Zahedan,Iran,ZAH,OIZH,29.47570037841797,60.90620040893555,4564,3.5,E,Asia/Tehran,airport,OurAirports
2168,Iran Shahr Airport,Iran Shahr,Iran,IHR,OIZI,27.23609924,60.72000122,2040,3.5,E,Asia/Tehran,airport,OurAirports
2169,Saravan Airport,Saravan,Iran,\N,OIZS,27.419300079345703,62.315799713134766,3930,3.5,E,Asia/Tehran,airport,OurAirports
2170,Queen Alia International Airport,Amman,Jordan,AMM,OJAI,31.72260094,35.99319839,2395,2,E,Asia/Amman,airport,OurAirports
2171,Amman-Marka International Airport,Amman,Jordan,ADJ,OJAM,31.972700119018555,35.991600036621094,2555,2,E,Asia/Amman,airport,OurAirports
2172,Aqaba King Hussein International Airport,Aqaba,Jordan,AQJ,OJAQ,29.611600875854492,35.01810073852539,175,2,E,Asia/Amman,airport,OurAirports
2173,Prince Hassan Air Base,Hotel Four,Jordan,\N,OJHF,32.160702,37.149399,2220,2,E,Asia/Amman,airport,OurAirports
2174,Jerusalem Airport,Jerusalem,West Bank,\N,OJJR,31.86470032,35.21920013,2485,2,U,Asia/Jerusalem,airport,OurAirports
2175,King Hussein Air College,Mafraq,Jordan,OMF,OJMF,32.3564,36.259201,2240,2,E,Asia/Amman,airport,OurAirports
2176,Kuwait International Airport,Kuwait,Kuwait,KWI,OKBK,29.226600646972656,47.96889877319336,206,3,U,Asia/Kuwait,airport,OurAirports
2177,Beirut Rafic Hariri International Airport,Beirut,Lebanon,BEY,OLBA,33.820899963378906,35.488399505615234,87,2,E,Asia/Beirut,airport,OurAirports
2178,Rene Mouawad Air Base,Kleiat,Lebanon,KYE,OLKA,34.589298248291016,36.01129913330078,75,2,E,Asia/Beirut,airport,OurAirports
2179,Abu Dhabi International Airport,Abu Dhabi,United Arab Emirates,AUH,OMAA,24.433000564575195,54.651100158691406,88,4,U,Asia/Dubai,airport,OurAirports
2180,Bateen Airport,Abu Dhabi,United Arab Emirates,AZI,OMAD,24.428300857543945,54.458099365234375,16,4,U,Asia/Dubai,airport,OurAirports
2181,Al Hamra Aux Airport,Al Hamra,United Arab Emirates,\N,OMAH,24.073999404907227,52.463600158691406,50,4,U,Asia/Dubai,airport,OurAirports
2182,Jebel Dhana Airport,Jebel Dhana,United Arab Emirates,\N,OMAJ,24.187400817871094,52.61399841308594,43,4,U,Asia/Dubai,airport,OurAirports
2184,Al Dhafra Air Base,Abu Dhabi,United Arab Emirates,DHF,OMAM,24.248199462900004,54.547698974599996,77,4,U,Asia/Dubai,airport,OurAirports
2185,Arzanah Airport,Arzana,United Arab Emirates,\N,OMAR,24.780500411987305,52.559898376464844,15,4,U,Asia/Dubai,airport,OurAirports
2186,Das Island Airport,Das Island,United Arab Emirates,\N,OMAS,25.14620018005371,52.87369918823242,12,4,U,Asia/Dubai,airport,OurAirports
2187,Zirku Airport,Zirku,United Arab Emirates,\N,OMAZ,24.862491607666016,53.07714080810547,14,4,U,Asia/Dubai,airport,OurAirports
2188,Dubai International Airport,Dubai,United Arab Emirates,DXB,OMDB,25.25279999,55.36439896,62,4,U,Asia/Dubai,airport,OurAirports
2189,Fujairah International Airport,Fujeirah,United Arab Emirates,FJR,OMFJ,25.112199783325195,56.32400131225586,152,4,U,Asia/Dubai,airport,OurAirports
2190,Ras Al Khaimah International Airport,Ras Al Khaimah,United Arab Emirates,RKT,OMRK,25.613500595092773,55.93880081176758,102,4,U,Asia/Dubai,airport,OurAirports
2191,Sharjah International Airport,Sharjah,United Arab Emirates,SHJ,OMSJ,25.32859992980957,55.51720047,111,4,U,Asia/Dubai,airport,OurAirports
2192,Khasab Air Base,Khasab,Oman,KHS,OOKB,26.17099952697754,56.24060059,100,4,U,Asia/Muscat,airport,OurAirports
2193,Masirah Air Base,Masirah,Oman,MSH,OOMA,20.675399780273438,58.890499114990234,64,4,U,Asia/Muscat,airport,OurAirports
2194,Muscat International Airport,Muscat,Oman,MCT,OOMS,23.593299865722656,58.284400939941406,48,4,U,Asia/Muscat,airport,OurAirports
2195,Salalah Airport,Salalah,Oman,SLL,OOSA,17.038700103759766,54.09130096435547,73,4,U,Asia/Muscat,airport,OurAirports
2196,Thumrait Air Base,Thumrait,Oman,TTH,OOTH,17.666000366210938,54.024600982666016,1570,4,U,Asia/Muscat,airport,OurAirports
2197,Bhagatanwala Airport,Bhagtanwala,Pakistan,BHW,OPBG,32.05609894,72.94840240479999,600,5,N,Asia/Karachi,airport,OurAirports
2202,Faisalabad International Airport,Faisalabad,Pakistan,LYP,OPFA,31.364999771118164,72.99479675292969,591,5,N,Asia/Karachi,airport,OurAirports
2203,Gwadar International Airport,Gwadar,Pakistan,GWD,OPGD,25.233299255371094,62.329498291015625,36,5,N,Asia/Karachi,airport,OurAirports
2204,Gilgit Airport,Gilgit,Pakistan,GIL,OPGT,35.918800354003906,74.33360290527344,4796,5,N,Asia/Karachi,airport,OurAirports
2205,Shahbaz Air Base,Jacobsbad,Pakistan,JAG,OPJA,28.28420066833496,68.44969940185547,185,5,N,Asia/Karachi,airport,OurAirports
2206,Jinnah International Airport,Karachi,Pakistan,KHI,OPKC,24.9065,67.160797,100,5,N,Asia/Karachi,airport,OurAirports
2207,Alama Iqbal International Airport,Lahore,Pakistan,LHE,OPLA,31.52160072,74.40360260009766,712,5,N,Asia/Karachi,airport,OurAirports
2208,Walton Airport,Lahore,Pakistan,\N,OPLH,31.494800567626953,74.34619903564453,679,5,N,Asia/Karachi,airport,OurAirports
2209,Mangla Airport,Mangla,Pakistan,XJM,OPMA,33.05009841918945,73.63839721679688,902,5,N,Asia/Karachi,airport,OurAirports
2210,Muzaffarabad Airport,Muzaffarabad,Pakistan,MFG,OPMF,34.3390007,73.50859832763672,2691,5,N,Asia/Karachi,airport,OurAirports
2211,Mianwali Air Base,Mianwali,Pakistan,MWD,OPMI,32.56309891,71.5707016,690,5,N,Asia/Karachi,airport,OurAirports
2212,Moenjodaro Airport,Moenjodaro,Pakistan,MJD,OPMJ,27.33519936,68.14309692382812,154,5,N,Asia/Karachi,airport,OurAirports
2213,Masroor Air Base,Karachi,Pakistan,\N,OPMR,24.893600463867188,66.93879699707031,35,5,N,Asia/Karachi,airport,OurAirports
2214,Multan International Airport,Multan,Pakistan,MUX,OPMT,30.20319938659668,71.41909790039062,403,5,N,Asia/Karachi,airport,OurAirports
2215,Shaheed Benazirabad Airport,Nawabshah,Pakistan,WNS,OPNH,26.2194,68.390099,95,5,N,Asia/Karachi,airport,OurAirports
2216,Okara Cantonment Airstrip,Okara,Pakistan,\N,OPOK,30.740999221800003,73.35769653,568,5,N,Asia/Karachi,airport,OurAirports
2217,Panjgur Airport,Panjgur,Pakistan,PJG,OPPG,26.954500198364258,64.13249969482422,3289,5,N,Asia/Karachi,airport,OurAirports
2218,Pasni Airport,Pasni,Pakistan,PSI,OPPI,25.29050064086914,63.34510040283203,33,5,N,Asia/Karachi,airport,OurAirports
2219,Peshawar International Airport,Peshawar,Pakistan,PEW,OPPS,33.993900299072266,71.51460266113281,1158,5,N,Asia/Karachi,airport,OurAirports
2220,Qasim Airport,Qasim,Pakistan,\N,OPQS,33.56019973754883,73.03320313,1581,5,N,Asia/Karachi,airport,OurAirports
2221,Quetta International Airport,Quetta,Pakistan,UET,OPQT,30.251399993896484,66.93779754638672,5267,5,N,Asia/Karachi,airport,OurAirports
2222,Shaikh Zaid Airport,Rahim Yar Khan,Pakistan,RYK,OPRK,28.383899688720703,70.27960205078125,271,5,N,Asia/Karachi,airport,OurAirports
2223,Benazir Bhutto International Airport,Islamabad,Pakistan,\N,OPRN,33.616699,73.099197,1668,5,N,Asia/Karachi,airport,OurAirports
2224,Risalpur Air Base,Risalpur,Pakistan,\N,OPRS,34.08110046386719,71.97260284423828,1050,5,N,Asia/Karachi,airport,OurAirports
2225,Rawalakot Airport,Rawala Kot,Pakistan,RAZ,OPRT,33.849700927734375,73.79810333251953,5479,5,N,Asia/Karachi,airport,OurAirports
2227,Sukkur Airport,Sukkur,Pakistan,SKZ,OPSK,27.722000122070312,68.79170227050781,196,5,N,Asia/Karachi,airport,OurAirports
2228,Saidu Sharif Airport,Saidu Sharif,Pakistan,SDT,OPSS,34.81359863,72.35279846191406,3183,5,N,Asia/Karachi,airport,OurAirports
2229,Sui Airport,Sui,Pakistan,SUL,OPSU,28.645099639892578,69.17690277,763,5,N,Asia/Karachi,airport,OurAirports
2230,Talhar Airport,Talhar,Pakistan,BDN,OPTH,24.84149932861328,68.83840179,28,5,N,Asia/Karachi,airport,OurAirports
2232,Wana Airport,Wana,Pakistan,WAF,OPWN,32.30469894,69.57039642333984,4550,5,N,Asia/Karachi,airport,OurAirports
2233,Zhob Airport,Zhob,Pakistan,PZH,OPZB,31.358400344848633,69.46360016,4728,5,N,Asia/Karachi,airport,OurAirports
2234,Basrah International Airport,Basrah,Iraq,BSR,ORMM,30.549100875854492,47.66210174560547,11,3,U,Asia/Baghdad,airport,OurAirports
2235,Aleppo International Airport,Aleppo,Syria,ALP,OSAP,36.18069839477539,37.22439956665039,1276,2,E,Asia/Damascus,airport,OurAirports
2236,Damascus International Airport,Damascus,Syria,DAM,OSDI,33.41149902,36.51559829711914,2020,2,E,Asia/Damascus,airport,OurAirports
2237,Deir ez-Zor Air Base,Deire Zor,Syria,DEZ,OSDZ,35.2854,40.175999,700,2,E,Asia/Damascus,airport,OurAirports
2239,Bassel Al-Assad International Airport,Latakia,Syria,LTK,OSLK,35.401100158691406,35.948699951171875,157,2,E,Asia/Damascus,airport,OurAirports
2240,Palmyra Airport,Palmyra,Syria,PMS,OSPR,34.5574,38.316898,1322,2,E,Asia/Damascus,airport,OurAirports
2241,Doha International Airport,Doha,Qatar,DIA,OTBD,25.261101,51.565102,35,3,U,Asia/Qatar,airport,OurAirports
2259,Kinmen Airport,Kinmen,Taiwan,KNH,RCBS,24.4279,118.359001,93,8,U,Asia/Taipei,airport,OurAirports
