Sourec airport IATA,Soure airport ID,Source Country,Source City,Cource airport name,Source Lat,Source Long,source timezone,source DST,Destination Airport IATA,Destination Airport ID,Destination Country,Destination city,Desitination Airport name,Destination Lat,Destination Long,Destination timezone,Destination DST,Distance
CEK,2968,Russia,Chelyabinsk,Chelyabinsk Balandino Airport,55.305801,61.5033,5,N,OVB,4078,Russia,Novosibirsk,Tolmachevo Airport,55.01259995,82.65070343,7,N,1338.631466
NJC,2972,Russia,Nizhnevartovsk,Nizhnevartovsk Airport,60.94929886,76.4835968,5,N,SVX,2975,Russia,Yekaterinburg,Koltsovo Airport,56.74309921,60.80270004,5,N,1012.602714
NUX,4364,Russia,Novy Urengoy,Novy Urengoy Airport,66.06939697,76.52030182,5,N,SVX,2975,Russia,Yekaterinburg,Koltsovo Airport,56.74309921,60.80270004,5,N,1324.611753
OVB,4078,Russia,Novosibirsk,Tolmachevo Airport,55.01259995,82.65070343,7,N,CEK,2968,Russia,Chelyabinsk,Chelyabinsk Balandino Airport,55.305801,61.5033,5,N,1338.631466
OVB,4078,Russia,Novosibirsk,Tolmachevo Airport,55.01259995,82.65070343,7,N,SVX,2975,Russia,Yekaterinburg,Koltsovo Airport,56.74309921,60.80270004,5,N,1370.297259
SVX,2975,Russia,Yekaterinburg,Koltsovo Airport,56.74309921,60.80270004,5,N,NJC,2972,Russia,Nizhnevartovsk,Nizhnevartovsk Airport,60.94929886,76.4835968,5,N,1012.602714
SVX,2975,Russia,Yekaterinburg,Koltsovo Airport,56.74309921,60.80270004,5,N,NUX,4364,Russia,Novy Urengoy,Novy Urengoy Airport,66.06939697,76.52030182,5,N,1324.611753
SVX,2975,Russia,Yekaterinburg,Koltsovo Airport,56.74309921,60.80270004,5,N,OVB,4078,Russia,Novosibirsk,Tolmachevo Airport,55.01259995,82.65070343,7,N,1370.297259
BTK,2936,Russia,Bratsk,Bratsk Airport,56.37060165,101.697998,8,N,IKT,2937,Russia,Irkutsk,Irkutsk Airport,52.26800156,104.3889999,8,N,488.339621
BTK,2936,Russia,Bratsk,Bratsk Airport,56.37060165,101.697998,8,N,OVB,4078,Russia,Novosibirsk,Tolmachevo Airport,55.01259995,82.65070343,7,N,1199.359153
CEK,2968,Russia,Chelyabinsk,Chelyabinsk Balandino Airport,55.305801,61.5033,5,N,OVB,4078,Russia,Novosibirsk,Tolmachevo Airport,55.01259995,82.65070343,7,N,1338.631466
HTA,2935,Russia,Chita,Chita-Kadala Airport,52.026299,113.306,9,N,IKT,2937,Russia,Irkutsk,Irkutsk Airport,52.26800156,104.3889999,8,N,608.6430637
IKT,2937,Russia,Irkutsk,Irkutsk Airport,52.26800156,104.3889999,8,N,BTK,2936,Russia,Bratsk,Bratsk Airport,56.37060165,101.697998,8,N,488.339621
IKT,2937,Russia,Irkutsk,Irkutsk Airport,52.26800156,104.3889999,8,N,HTA,2935,Russia,Chita,Chita-Kadala Airport,52.026299,113.306,9,N,608.6430637
IKT,2937,Russia,Irkutsk,Irkutsk Airport,52.26800156,104.3889999,8,N,KCK,\N,Russia,Kirensk,Kirensk Airport,57.773,108.064,8,N,655.18545
IKT,2937,Russia,Irkutsk,Irkutsk Airport,52.26800156,104.3889999,8,N,ODO,8944,Russia,Bodaibo,Bodaybo Airport,57.86610031,114.2429962,8,N,882.1865416
IKT,2937,Russia,Irkutsk,Irkutsk Airport,52.26800156,104.3889999,8,N,OVB,4078,Russia,Novosibirsk,Tolmachevo Airport,55.01259995,82.65070343,7,N,1458.824307
IKT,2937,Russia,Irkutsk,Irkutsk Airport,52.26800156,104.3889999,8,N,UKX,6924,Russia,Ust-Kut,Ust-Kut Airport,56.8567009,105.7300034,8,N,517.4862735
IKT,2937,Russia,Irkutsk,Irkutsk Airport,52.26800156,104.3889999,8,N,ULK,9026,Russia,Lensk,Lensk Airport,60.72060013,114.8259964,9,N,1134.537966
IKT,2937,Russia,Irkutsk,Irkutsk Airport,52.26800156,104.3889999,8,N,YKS,2923,Russia,Yakutsk,Yakutsk Airport,62.09329987,129.7709961,9,N,1860.015154
KCK,\N,Russia,Kirensk,Kirensk Airport,57.773,108.064,8,N,IKT,2937,Russia,Irkutsk,Irkutsk Airport,52.26800156,104.3889999,8,N,655.18545
MJZ,2925,Russia,Mirnyj,Mirny Airport,62.53469849,114.0390015,9,N,OVB,4078,Russia,Novosibirsk,Tolmachevo Airport,55.01259995,82.65070343,7,N,1967.487896
ODO,8944,Russia,Bodaibo,Bodaybo Airport,57.86610031,114.2429962,8,N,IKT,2937,Russia,Irkutsk,Irkutsk Airport,52.26800156,104.3889999,8,N,882.1865416
OVB,4078,Russia,Novosibirsk,Tolmachevo Airport,55.01259995,82.65070343,7,N,BTK,2936,Russia,Bratsk,Bratsk Airport,56.37060165,101.697998,8,N,1199.359153
OVB,4078,Russia,Novosibirsk,Tolmachevo Airport,55.01259995,82.65070343,7,N,CEK,2968,Russia,Chelyabinsk,Chelyabinsk Balandino Airport,55.305801,61.5033,5,N,1338.631466
OVB,4078,Russia,Novosibirsk,Tolmachevo Airport,55.01259995,82.65070343,7,N,IKT,2937,Russia,Irkutsk,Irkutsk Airport,52.26800156,104.3889999,8,N,1458.824307
UKX,6924,Russia,Ust-Kut,Ust-Kut Airport,56.8567009,105.7300034,8,N,IKT,2937,Russia,Irkutsk,Irkutsk Airport,52.26800156,104.3889999,8,N,517.4862735
ULK,9026,Russia,Lensk,Lensk Airport,60.72060013,114.8259964,9,N,IKT,2937,Russia,Irkutsk,Irkutsk Airport,52.26800156,104.3889999,8,N,1134.537966
YKS,2923,Russia,Yakutsk,Yakutsk Airport,62.09329987,129.7709961,9,N,IKT,2937,Russia,Irkutsk,Irkutsk Airport,52.26800156,104.3889999,8,N,1860.015154
BXU,4200,Philippines,Butuan,Bancasi Airport,8.9515,125.4788,8,N,MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,785.6636044
CBO,2399,Philippines,Cotabato,Awang Airport,7.165239811,124.2099991,8,N,MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,887.6554025
CRM,6024,Philippines,Catarman,Catarman National Airport,12.5024004,124.6360016,8,N,MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,450.1057312
DGT,2425,Philippines,Dumaguete,Sibulan Airport,9.333709717,123.3000031,8,N,MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,626.5736902
DWC,8076,United Arab Emirates,Dubai,Al Maktoum International Airport,24.896356,55.161389,4,U,MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,6929.057653
GES,2402,Philippines,Romblon,General Santos International Airport,6.058000088,125.0960007,8,N,MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,1039.923633
KLO,2430,Philippines,Kalibo,Kalibo International Airport,11.67940044,122.3759995,8,N,MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,347.1762046
LGP,4203,Philippines,Legazpi,Legazpi City International Airport,13.1575,123.735,8,N,MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,329.3862311
MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,BXU,4200,Philippines,Butuan,Bancasi Airport,8.9515,125.4788,8,N,785.6636044
MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,CBO,2399,Philippines,Cotabato,Awang Airport,7.165239811,124.2099991,8,N,887.6554025
MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,CRM,6024,Philippines,Catarman,Catarman National Airport,12.5024004,124.6360016,8,N,450.1057312
MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,DGT,2425,Philippines,Dumaguete,Sibulan Airport,9.333709717,123.3000031,8,N,626.5736902
MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,DWC,8076,United Arab Emirates,Dubai,Al Maktoum International Airport,24.896356,55.161389,4,U,6929.057653
MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,GES,2402,Philippines,Romblon,General Santos International Airport,6.058000088,125.0960007,8,N,1039.923633
MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,KLO,2430,Philippines,Kalibo,Kalibo International Airport,11.67940044,122.3759995,8,N,347.1762046
MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,LGP,4203,Philippines,Legazpi,Legazpi City International Airport,13.1575,123.735,8,N,329.3862311
MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,MPH,2426,Philippines,Caticlan,Godofredo P. Ramos Airport,11.9245,121.954002,8,N,304.6045541
MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,OZC,4204,Philippines,Ozamis,Labo Airport,8.178509712,123.8420029,8,N,768.1056555
MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,PPS,2433,Philippines,Puerto Princesa,Puerto Princesa Airport,9.742119789,118.7590027,8,N,584.1982729
MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,RXS,6026,Philippines,Roxas City,Roxas Airport,11.59770012,122.7519989,8,N,374.1081206
MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,SUG,6016,Philippines,Sangley Point,Surigao Airport,9.755838326,125.4809475,8,N,717.1596455
MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,TUG,6021,Philippines,Tuguegarao,Tuguegarao Airport,17.64336768,121.7331505,8,N,356.7990484
MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,ZAM,2404,Philippines,Zamboanga,Zamboanga International Airport,6.922420025,122.0599976,8,N,851.1508238
MPH,2426,Philippines,Caticlan,Godofredo P. Ramos Airport,11.9245,121.954002,8,N,MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,304.6045541
OZC,4204,Philippines,Ozamis,Labo Airport,8.178509712,123.8420029,8,N,MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,768.1056555
PPS,2433,Philippines,Puerto Princesa,Puerto Princesa Airport,9.742119789,118.7590027,8,N,MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,584.1982729
RXS,6026,Philippines,Roxas City,Roxas Airport,11.59770012,122.7519989,8,N,MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,374.1081206
SUG,6016,Philippines,Sangley Point,Surigao Airport,9.755838326,125.4809475,8,N,MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,717.1596455
TUG,6021,Philippines,Tuguegarao,Tuguegarao Airport,17.64336768,121.7331505,8,N,MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,356.7990484
ZAM,2404,Philippines,Zamboanga,Zamboanga International Airport,6.922420025,122.0599976,8,N,MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,851.1508238
BKK,3885,Thailand,Bangkok,Suvarnabhumi Airport,13.68109989,100.7470016,7,U,SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,1416.903566
HAK,4120,China,Haikou,Haikou Meilan International Airport,19.93490028,110.4589996,8,U,SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,2182.844837
HGH,3386,China,Hangzhou,Hangzhou Xiaoshan International Airport,30.22949982,120.4339981,8,U,SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,3650.034764
HKG,3077,Hong Kong,Hong Kong,Hong Kong International Airport,22.308901,113.915001,8,U,SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,2565.575778
HKT,3179,Thailand,Phuket,Phuket International Airport,8.1132,98.316902,7,U,SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,980.221899
KIX,3992,Japan,Osaka,Kansai International Airport,34.4272995,135.2440033,9,U,MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,2634.794395
KIX,3992,Japan,Osaka,Kansai International Airport,34.4272995,135.2440033,9,U,TPE,2276,Taiwan,Taipei,Taiwan Taoyuan International Airport,25.0777,121.233002,8,U,1702.933785
KUL,3304,Malaysia,Kuala Lumpur,Kuala Lumpur International Airport,2.745579958,101.7099991,8,N,SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,297.4722211
MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,KIX,3992,Japan,Osaka,Kansai International Airport,34.4272995,135.2440033,9,U,2634.794395
MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,2374.851648
PEN,3308,Malaysia,Penang,Penang International Airport,5.297140121,100.2770004,8,N,SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,602.329345
PNH,3034,Cambodia,Phnom-penh,Phnom Penh International Airport,11.54660034,104.8440018,7,U,SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,1137.661659
REP,3035,Cambodia,Siem-reap,Siem Reap International Airport,13.41069984,103.8130035,7,U,SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,1341.215454
RGN,3239,Burma,Yangon,Yangon International Airport,16.90730095,96.1332016,6.5,U,SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,1931.909474
SGN,3205,Vietnam,Ho Chi Minh City,Tan Son Nhat International Airport,10.81879997,106.6520004,7,U,SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,1093.016646
SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,BKK,3885,Thailand,Bangkok,Suvarnabhumi Airport,13.68109989,100.7470016,7,U,1416.903566
SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,HAK,4120,China,Haikou,Haikou Meilan International Airport,19.93490028,110.4589996,8,U,2182.844837
SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,HGH,3386,China,Hangzhou,Hangzhou Xiaoshan International Airport,30.22949982,120.4339981,8,U,3650.034764
SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,HKG,3077,Hong Kong,Hong Kong,Hong Kong International Airport,22.308901,113.915001,8,U,2565.575778
SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,HKT,3179,Thailand,Phuket,Phuket International Airport,8.1132,98.316902,7,U,980.221899
SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,KUL,3304,Malaysia,Kuala Lumpur,Kuala Lumpur International Airport,2.745579958,101.7099991,8,N,297.4722211
SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,MNL,2397,Philippines,Manila,Ninoy Aquino International Airport,14.5086,121.019997,8,N,2374.851648
SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,PEN,3308,Malaysia,Penang,Penang International Airport,5.297140121,100.2770004,8,N,602.329345
SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,PNH,3034,Cambodia,Phnom-penh,Phnom Penh International Airport,11.54660034,104.8440018,7,U,1137.661659
SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,REP,3035,Cambodia,Siem-reap,Siem Reap International Airport,13.41069984,103.8130035,7,U,1341.215454
SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,RGN,3239,Burma,Yangon,Yangon International Airport,16.90730095,96.1332016,6.5,U,1931.909474
SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,SGN,3205,Vietnam,Ho Chi Minh City,Tan Son Nhat International Airport,10.81879997,106.6520004,7,U,1093.016646
SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,SWA,4302,China,Shantou,Jieyang Chaoshan International Airport,23.552,116.5033,8,U,2812.92548
SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,TPE,2276,Taiwan,Taipei,Taiwan Taoyuan International Airport,25.0777,121.233002,8,U,3222.382884
SWA,4302,China,Shantou,Jieyang Chaoshan International Airport,23.552,116.5033,8,U,SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,2812.92548
TPE,2276,Taiwan,Taipei,Taiwan Taoyuan International Airport,25.0777,121.233002,8,U,KIX,3992,Japan,Osaka,Kansai International Airport,34.4272995,135.2440033,9,U,1702.933785
TPE,2276,Taiwan,Taipei,Taiwan Taoyuan International Airport,25.0777,121.233002,8,U,SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,3222.382884
BHY,6351,China,Beihai,Beihai Airport,21.5394,109.293999,8,U,XIY,3379,China,Xi'an,Xi'an Xianyang International Airport,34.447102,108.751999,8,U,1436.249486
CAN,3370,China,Guangzhou,Guangzhou Baiyun International Airport,23.39240074,113.2990036,8,U,CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,965.6408898
CAN,3370,China,Guangzhou,Guangzhou Baiyun International Airport,23.39240074,113.2990036,8,U,CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,1222.628408
CGO,3375,China,Zhengzhou,Zhengzhou Xinzheng International Airport,34.5196991,113.8410034,8,U,CGQ,4380,China,Changchun,Longjia Airport,43.99620056,125.6849976,8,U,1463.435355
CGO,3375,China,Zhengzhou,Zhengzhou Xinzheng International Airport,34.5196991,113.8410034,8,U,CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,862.449334
CGO,3375,China,Zhengzhou,Zhengzhou Xinzheng International Airport,34.5196991,113.8410034,8,U,CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,1025.027101
CGO,3375,China,Zhengzhou,Zhengzhou Xinzheng International Airport,34.5196991,113.8410034,8,U,HGH,3386,China,Hangzhou,Hangzhou Xiaoshan International Airport,30.22949982,120.4339981,8,U,781.2901052
CGO,3375,China,Zhengzhou,Zhengzhou Xinzheng International Airport,34.5196991,113.8410034,8,U,HRB,3400,China,Harbin,Taiping Airport,45.62340164,126.25,8,U,1620.678936
CGO,3375,China,Zhengzhou,Zhengzhou Xinzheng International Airport,34.5196991,113.8410034,8,U,KMG,3382,China,Kunming,Kunming Changshui International Airport,25.1019444,102.9291667,8,N,1482.969164
CGO,3375,China,Zhengzhou,Zhengzhou Xinzheng International Airport,34.5196991,113.8410034,8,U,URC,3399,China,Urumqi,Ürümqi Diwopu International Airport,43.90710068,87.47419739,8,U,2485.613712
CGQ,4380,China,Changchun,Longjia Airport,43.99620056,125.6849976,8,U,CGO,3375,China,Zhengzhou,Zhengzhou Xinzheng International Airport,34.5196991,113.8410034,8,U,1463.435355
CGQ,4380,China,Changchun,Longjia Airport,43.99620056,125.6849976,8,U,NKG,3388,China,Nanjing,Nanjing Lukou Airport,31.74200058,118.8619995,8,U,1487.06882
CGQ,4380,China,Changchun,Longjia Airport,43.99620056,125.6849976,8,U,TNA,4108,China,Jinan,Yaoqiang Airport,36.85720062,117.2160034,8,U,1068.426723
CGQ,4380,China,Changchun,Longjia Airport,43.99620056,125.6849976,8,U,TSN,3368,China,Tianjin,Tianjin Binhai International Airport,39.12440109,117.3460007,8,U,879.4911369
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,CAN,3370,China,Guangzhou,Guangzhou Baiyun International Airport,23.39240074,113.2990036,8,U,965.6408898
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,CGO,3375,China,Zhengzhou,Zhengzhou Xinzheng International Airport,34.5196991,113.8410034,8,U,862.449334
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,CSX,3371,China,Changcha,Changsha Huanghua International Airport,28.18919945,113.2200012,8,U,662.1263734
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,276.1765547
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,CZX,4109,China,Changzhou,Changzhou Benniu Airport,31.919701,119.778999,8,U,1277.259524
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,DLC,3404,China,Dalian,Zhoushuizi Airport,38.96569824,121.5390015,8,U,1707.229835
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,DYG,6353,China,Dayong,Dayong Airport,29.1028,110.443001,8,U,374.486612
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,HAK,4120,China,Haikou,Haikou Meilan International Airport,19.93490028,110.4589996,8,U,1153.883457
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,HGH,3386,China,Hangzhou,Hangzhou Xiaoshan International Airport,30.22949982,120.4339981,8,U,1328.879317
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,HKT,3179,Thailand,Phuket,Phuket International Airport,8.1132,98.316902,7,U,2554.657971
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,KHN,3384,China,Nanchang,Nanchang Changbei International Airport,28.86499977,115.9000015,8,U,902.5763013
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,KMG,3382,China,Kunming,Kunming Changshui International Airport,25.1019444,102.9291667,8,N,630.6937861
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,LHW,3378,China,Lanzhou,Lanzhou Zhongchuan Airport,36.51520157,103.6200027,8,U,806.2550781
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,LJG,4033,China,Lijiang,Lijiang Airport,26.68000031,100.2460022,8,U,711.902746
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,LXA,4097,China,Lhasa,Lhasa Gonggar Airport,29.29780006,90.91190338,8,U,1521.765866
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,NGB,3387,China,Ninbo,Ningbo Lishe International Airport,29.82670021,121.461998,8,U,1429.446378
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,NKG,3388,China,Nanjing,Nanjing Lukou Airport,31.74200058,118.8619995,8,U,1188.766228
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,NNG,3373,China,Nanning,Nanning Wuxu Airport,22.60829926,108.1719971,8,U,805.2729958
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,PEK,3364,China,Beijing,Beijing Capital International Airport,40.08010101,116.5849991,8,U,1464.009709
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,PVG,3406,China,Shanghai,Shanghai Pudong International Airport,31.14340019,121.8050003,8,U,1461.210734
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,PZI,6435,China,Panzhihua,Bao'anying Airport,26.54,101.79852,8,N,591.9593719
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,SWA,4302,China,Shantou,Jieyang Chaoshan International Airport,23.552,116.5033,8,U,1195.354691
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,SYX,4030,China,Sanya,Sanya Phoenix International Airport,18.30290031,109.4120026,8,U,1300.078897
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,SZX,3374,China,Shenzhen,Shenzhen Bao'an International Airport,22.63929939,113.810997,8,U,1063.145673
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,TNA,4108,China,Jinan,Yaoqiang Airport,36.85720062,117.2160034,8,U,1261.856542
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,TSA,2275,Taiwan,Taipei,Taipei Songshan Airport,25.06940079,121.552002,8,U,1558.639143
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,TSN,3368,China,Tianjin,Tianjin Binhai International Airport,39.12440109,117.3460007,8,U,1432.329536
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,TYN,3369,China,Taiyuan,Taiyuan Wusu Airport,37.74689865,112.6279984,8,U,1049.742457
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,URC,3399,China,Urumqi,Ürümqi Diwopu International Airport,43.90710068,87.47419739,8,U,2313.153248
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,WUH,3376,China,Wuhan,Wuhan Tianhe International Airport,30.7838,114.208,8,U,736.159495
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,WUX,6390,China,Wuxi,Sunan Shuofang International Airport,31.49440002,120.4290009,8,U,1333.220195
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,XIY,3379,China,Xi'an,Xi'an Xianyang International Airport,34.447102,108.751999,8,U,562.0029411
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,XNN,6366,China,Xining,Xining Caojiabu Airport,36.5275,102.042999,8,U,869.4984333
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,YIH,6361,China,Yichang,Yichang Sanxia Airport,30.55655,111.479988,8,U,474.4215635
CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,ZHA,6357,China,Zhanjiang,Zhanjiang Airport,21.214399,110.358002,8,U,1016.395512
CSX,3371,China,Changcha,Changsha Huanghua International Airport,28.18919945,113.2200012,8,U,CKG,3393,China,Chongqing,Chongqing Jiangbei International Airport,29.71920013,106.6419983,8,U,662.1263734
CSX,3371,China,Changcha,Changsha Huanghua International Airport,28.18919945,113.2200012,8,U,CTU,3395,China,Chengdu,Chengdu Shuangliu International Airport,30.57850075,103.9469986,8,U,936.5698568
CSX,3371,China,Changcha,Changsha Huanghua International Airport,28.18919945,113.2200012,8,U,FOC,3385,China,Fuzhou,Fuzhou Changle International Airport,25.93510056,119.663002,8,U,685.3254661
CSX,3371,China,Changcha,Changsha Huanghua International Airport,28.18919945,113.2200012,8,U,KMG,3382,China,Kunming,Kunming Changshui International Airport,25.1019444,102.9291667,8,N,1078.368193
CSX,3371,China,Changcha,Changsha Huanghua International Airport,28.18919945,113.2200012,8,U,SHE,4144,China,Shenyang,Taoxian Airport,41.63980103,123.4830017,8,U,1761.229613
